framework_short_name,lot_number,salesforce_id,supplier_name
RM1557.10,3,001b000003OCcbuAAD,Terraquest Solutions Ltd,
RM1557.10,1,001b000003OCcbUAAT,CGI IT UK Limited,
RM1557.10,2,001b000003OCcbUAAT,CGI IT UK Limited,
RM1557.10,3,001b000003OCcbUAAT,CGI IT UK Limited,
RM1557.10,1,001b000003OCcbwAAD,Triad Group Plc
RM1557.10,2,001b000003OCcbwAAD,Triad Group Plc
RM1557.10,3,001b000003OCcbwAAD,Triad Group Plc
RM1557.10,1,001b000003OCcbxAAD,Trustmarque Solutions Limited
RM1557.10,2,001b000003OCcbxAAD,Trustmarque Solutions Limited
RM1557.10,3,001b000003OCcbxAAD,Trustmarque Solutions Limited
RM1557.10,1,001b000003OCcbYAAT,Methods Business and Digital Technology Limited
RM1557.10,2,001b000003OCcbYAAT,Methods Business and Digital Technology Limited
RM1557.10,3,001b000003OCcbYAAT,Methods Business and Digital Technology Limited
RM1557.10,2,001b000003OCcbZAAT,Mott MacDonald Ltd
RM1557.10,3,001b000003OCcbZAAT,Mott MacDonald Ltd
RM1557.10,2,001b000003OCcc1AAD,Atkins Ltd
RM1557.10,3,001b000003OCcc1AAD,Atkins Ltd
RM1557.10,1,001b000003OCcc2AAD,Sopra Steria Limited
RM1557.10,2,001b000003OCcc2AAD,Sopra Steria Limited
RM1557.10,3,001b000003OCcc2AAD,Sopra Steria Limited
RM1557.10,2,001b000003OCcc3AAD,Deloitte LLP
RM1557.10,3,001b000003OCcc3AAD,Deloitte LLP
RM1557.10,1,001b000003OCcc4AAD,ENTSERV UK LIMITED
RM1557.10,2,001b000003OCcc4AAD,ENTSERV UK LIMITED
RM1557.10,3,001b000003OCcc4AAD,ENTSERV UK LIMITED
RM1557.10,2,001b000003OCcc8AAD,RELX (UK) LIMITED
RM1557.10,3,001b000003OCccaAAD,SWORD IT SOLUTIONS LIMITED
RM1557.10,3,001b000003OCccEAAT,Information Services Group (Europe) Ltd
RM1557.10,3,001b000003OCccgAAD,Bevan Brittan LLP
RM1557.10,1,001b000003OCccGAAT,Unisys Ltd
RM1557.10,2,001b000003OCccGAAT,Unisys Ltd
RM1557.10,3,001b000003OCccGAAT,Unisys Ltd
RM1557.10,1,001b000003OCccIAAT,Vodafone Ltd,
RM1557.10,2,001b000003OCccIAAT,Vodafone Ltd,
RM1557.10,2,001b000003OCccKAAT,Dotted Eyes
RM1557.10,3,001b000003OCccNAAT,Gartner
RM1557.10,1,001b000003OCccOAAT,ATOS IT SERVICES UK LIMITED
RM1557.10,2,001b000003OCccOAAT,ATOS IT SERVICES UK LIMITED
RM1557.10,3,001b000003OCccOAAT,ATOS IT SERVICES UK LIMITED
RM1557.10,1,001b000003OCccTAAT,Landmark Information Group Ltd
RM1557.10,2,001b000003OCccTAAT,Landmark Information Group Ltd
RM1557.10,3,001b000003OCccTAAT,Landmark Information Group Ltd
RM1557.10,2,001b000003OCccUAAT,1Spatial Ltd
RM1557.10,3,001b000003OCccUAAT,1Spatial Ltd
RM1557.10,2,001b000003OCccVAAT,Socitm Consulting
RM1557.10,3,001b000003OCccVAAT,Socitm Consulting
RM1557.10,2,001b000003OCccWAAT,CYIENT EUROPE LIMITED
RM1557.10,2,001b000003OCccZAAT,Grant Thornton UK LLP
RM1557.10,3,001b000003OCcdDAAT,Certes Computing Ltd
RM1557.10,1,001b000003OCcdeAAD,XMA LIMITED
RM1557.10,2,001b000003OCcdeAAD,XMA LIMITED
RM1557.10,3,001b000003OCcdeAAD,XMA LIMITED
RM1557.10,3,001b000003OCcdfAAD,Advalus Ltd
RM1557.10,3,001b000003OCcdGAAT,Monarch Recruitment Ltd
RM1557.10,1,001b000003OCcdhAAD,KCOM Group PLC
RM1557.10,2,001b000003OCcdhAAD,KCOM Group PLC
RM1557.10,3,001b000003OCcdhAAD,KCOM Group PLC
RM1557.10,1,001b000003OCcdkAAD,Ensono Limited
RM1557.10,3,001b000003OCcdkAAD,Ensono Limited
RM1557.10,1,001b000003OCcdlAAD,BRAMBLE HUB LIMITED
RM1557.10,2,001b000003OCcdlAAD,BRAMBLE HUB LIMITED
RM1557.10,3,001b000003OCcdlAAD,BRAMBLE HUB LIMITED
RM1557.10,3,001b000003OCcdNAAT,SmartSourcing PLC
RM1557.10,3,001b000003OCcdOAAT,Venn Group Ltd
RM1557.10,1,001b000003OCcdRAAT,Bytes Software Services Limited
RM1557.10,2,001b000003OCcdRAAT,Bytes Software Services Limited
RM1557.10,3,001b000003OCcdRAAT,Bytes Software Services Limited
RM1557.10,1,001b000003OCcdsAAD,Kainos Software Ltd
RM1557.10,3,001b000003OCcdsAAD,Kainos Software Ltd
RM1557.10,1,001b000003OCcdTAAT,EUROPEAN ELECTRONIQUE LIMITED
RM1557.10,2,001b000003OCcdTAAT,EUROPEAN ELECTRONIQUE LIMITED
RM1557.10,3,001b000003OCcdTAAT,EUROPEAN ELECTRONIQUE LIMITED
RM1557.10,1,001b000003OCcdVAAT,INSIGHT DIRECT (UK) LTD
RM1557.10,2,001b000003OCcdVAAT,INSIGHT DIRECT (UK) LTD
RM1557.10,3,001b000003OCcdVAAT,INSIGHT DIRECT (UK) LTD
RM1557.10,1,001b000003OCcdyAAD,Redweb Ltd
RM1557.10,2,001b000003OCcdyAAD,Redweb Ltd
RM1557.10,3,001b000003OCcdyAAD,Redweb Ltd
RM1557.10,2,001b000003OCcdYAAT,Northgate Public Services (UK) Ltd
RM1557.10,1,001b000003OCcdZAAT,PROBRAND LIMITED
RM1557.10,2,001b000003OCcdZAAT,PROBRAND LIMITED
RM1557.10,3,001b000003OCcdZAAT,PROBRAND LIMITED
RM1557.10,1,001b000003OCce2AAD,Telent Technology Services Limited
RM1557.10,2,001b000003OCce2AAD,Telent Technology Services Limited
RM1557.10,3,001b000003OCce2AAD,Telent Technology Services Limited
RM1557.10,3,001b000003OCce6AAD,Actica Consulting Ltd
RM1557.10,3,001b000003OCceAAAT,Quo Imus Ltd
RM1557.10,1,001b000003OCceDAAT,Leidos Innovations UK Limited
RM1557.10,2,001b000003OCceDAAT,Leidos Innovations UK Limited
RM1557.10,3,001b000003OCceDAAT,Leidos Innovations UK Limited
RM1557.10,2,001b000003OCceEAAT,TRL Ltd
RM1557.10,3,001b000003OCcefAAD,Russam GMS Ltd
RM1557.10,2,001b000003OCceFAAT,Oxford Computer Consultants Ltd
RM1557.10,3,001b000003OCceFAAT,Oxford Computer Consultants Ltd
RM1557.10,2,001b000003OCceJAAT,CACI Ltd
RM1557.10,3,001b000003OCceJAAT,CACI Ltd
RM1557.10,2,001b000003OCceKAAT,BAE Systems Applied Intelligence Ltd
RM1557.10,3,001b000003OCceKAAT,BAE Systems Applied Intelligence Ltd
RM1557.10,1,001b000003OCceOAAT,Leonardo MW Ltd
RM1557.10,2,001b000003OCceOAAT,Leonardo MW Ltd
RM1557.10,3,001b000003OCceOAAT,Leonardo MW Ltd
RM1557.10,1,001b000003OCcepAAD,Telefónica UK Limited
RM1557.10,2,001b000003OCcepAAD,Telefónica UK Limited
RM1557.10,3,001b000003OCcepAAD,Telefónica UK Limited
RM1557.10,2,001b000003OCcevAAD,McKinsey & Company Inc United Kingdom
RM1557.10,3,001b000003OCcevAAD,McKinsey & Company Inc United Kingdom
RM1557.10,2,001b000003OCcewAAD,BEARINGPOINT LIMITED
RM1557.10,1,001b000003OCcffAAD,TATA Consultancy Services
RM1557.10,2,001b000003OCcffAAD,TATA Consultancy Services
RM1557.10,3,001b000003OCcffAAD,TATA Consultancy Services
RM1557.10,2,001b000003OCcfRAAT,Jacobs UK Ltd,
RM1557.10,3,001b000003OCcfRAAT,Jacobs UK Ltd,
RM1557.10,3,001b000003OCcftAAD,Stationery Office The
RM1557.10,1,001b000003OCcfZAAT,Connect Internet Solutions
RM1557.10,2,001b000003OCcfZAAT,Connect Internet Solutions
RM1557.10,3,001b000003OCcfZAAT,Connect Internet Solutions
RM1557.10,3,001b000003OCcgdAAD,4C Strategies Ltd
RM1557.10,1,001b000003OCchHAAT,Verizon UK Limited
RM1557.10,2,001b000003OCchHAAT,Verizon UK Limited
RM1557.10,3,001b000003OCchHAAT,Verizon UK Limited
RM1557.10,2,001b000003OCchkAAD,BravoSolution
RM1557.10,3,001b000003OCchkAAD,BravoSolution
RM1557.10,3,001b000003OCchQAAT,Alpine Resourcing Limited
RM1557.10,1,001b000003OCciqAAD,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED
RM1557.10,2,001b000003OCciqAAD,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED
RM1557.10,3,001b000003OCciuAAD,LENDLEASE CONSTRUCTION (EUROPE) LIMITED
RM1557.10,3,001b000003OCcj1AAD,Microsoft UK
RM1557.10,1,001b000003OCcjPAAT,SAP (UK) Ltd
RM1557.10,2,001b000003OCcjPAAT,SAP (UK) Ltd
RM1557.10,3,001b000003OCcjPAAT,SAP (UK) Ltd
RM1557.10,3,001b000003OCcjxAAD,Parity Consultancy Services Limited
RM1557.10,3,001b000003OCcjyAAD,CSC Computer Sciences Limited
RM1557.10,2,001b000003OCckcAAD,Liberata UK Ltd
RM1557.10,3,001b000003OCckcAAD,Liberata UK Ltd
RM1557.10,1,001b000003OCckCAAT,Agilisys Ltd
RM1557.10,2,001b000003OCckCAAT,Agilisys Ltd
RM1557.10,3,001b000003OCckCAAT,Agilisys Ltd
RM1557.10,3,001b000003OCckHAAT,OVE ARUP & PARTNERS LIMITED
RM1557.10,2,001b000003OCckKAAT,Bureau Van Dijk,
RM1557.10,1,001b000003OCckYAAT,Infosys Technologies
RM1557.10,2,001b000003OCckYAAT,Infosys Technologies
RM1557.10,3,001b000003OCckYAAT,Infosys Technologies
RM1557.10,2,001b000003OCcleAAD,ZELLIS UK LIMITED
RM1557.10,2,001b000003OCclLAAT,NOKIA UK LIMITED
RM1557.10,3,001b000003OCclLAAT,NOKIA UK LIMITED
RM1557.10,2,001b000003OCclMAAT,BIP SOLUTIONS LIMITED
RM1557.10,1,001b000003OCclnAAD,Academia Ltd
RM1557.10,2,001b000003OCclnAAD,Academia Ltd
RM1557.10,3,001b000003OCclnAAD,Academia Ltd
RM1557.10,2,001b000003OCcloAAD,Joskos Solutions Ltd
RM1557.10,2,001b000003OCclrAAD,RM plc
RM1557.10,2,001b000003OCclUAAT,Business Systems Group Ltd
RM1557.10,1,001b000003OCcmaAAD,Leo Learning Ltd.,
RM1557.10,2,001b000003OCcmaAAD,Leo Learning Ltd.,
RM1557.10,3,001b000003OCcmaAAD,Leo Learning Ltd.,
RM1557.10,2,001b000003OCcmKAAT,HTK Ltd
RM1557.10,3,001b000003OCcmqAAD,QA Ltd
RM1557.10,3,001b000003OCcmxAAD,Training Synergy Ltd
RM1557.10,1,001b000003OCcnDAAT,Hitachi Consulting UK Ltd
RM1557.10,2,001b000003OCcnDAAT,Hitachi Consulting UK Ltd
RM1557.10,3,001b000003OCcnDAAT,Hitachi Consulting UK Ltd
RM1557.10,3,001b000003OCcnEAAT,North Highland UK Ltd
RM1557.10,3,001b000003OCcnFAAT,Carbon60 Limited
RM1557.10,2,001b000003OCcnGAAT,CloudBuy PLC,
RM1557.10,2,001b000003OCcnJAAT,Spikes Cavell Analytic Ltd
RM1557.10,2,001b000003OCcnKAAT,PI LIMITED
RM1557.10,2,001b000003OCcnzAAD,Brightwave Ltd
RM1557.10,1,001b000003OCcqdAAD,Modis International Ltd
RM1557.10,2,001b000003OCcqdAAD,Modis International Ltd
RM1557.10,3,001b000003OCcqdAAD,Modis International Ltd
RM1557.10,1,001b000003OCcqWAAT,Syntel Europe Ltd
RM1557.10,2,001b000003OCcqWAAT,Syntel Europe Ltd
RM1557.10,3,001b000003OCcqWAAT,Syntel Europe Ltd
RM1557.10,3,001b000003OCcrGAAT,max20 Ltd
RM1557.10,2,001b000003OCcrrAAD,CORPORATE PROJECT SOLUTIONS Ltd
RM1557.10,3,001b000003OCcrrAAD,CORPORATE PROJECT SOLUTIONS Ltd
RM1557.10,3,001b000003OCcruAAD,Dukehill Computers Ltd
RM1557.10,3,001b000003OCct4AAD,People Source Consulting Ltd
RM1557.10,3,001b000003OCctJAAT,Concept Information Technology Ltd
RM1557.10,3,001b000003OCctNAAT,The Fuel Group Limited
RM1557.10,3,001b000003OCctOAAT,GSA Techsource Ltd
RM1557.10,3,001b000003OCctTAAT,Outsource UK Ltd
RM1557.10,2,001b000003OCcueAAD,GatenbySanderson Ltd
RM1557.10,3,001b000003OCcurAAD,2020 Delivery Ltd
RM1557.10,3,001b000003OCcuwAAD,MOORHOUSE CONSULTING LIMITED
RM1557.10,1,001b000003OCcv1AAD,ANS Group Limited
RM1557.10,3,001b000003OCcv1AAD,ANS Group Limited
RM1557.10,1,001b000003OCcv3AAD,CDW LIMITED
RM1557.10,2,001b000003OCcv3AAD,CDW LIMITED
RM1557.10,3,001b000003OCcv3AAD,CDW LIMITED
RM1557.10,1,001b000003OCcv4AAD,PHOENIX SOFTWARE LIMITED
RM1557.10,2,001b000003OCcv4AAD,PHOENIX SOFTWARE LIMITED
RM1557.10,3,001b000003OCcv4AAD,PHOENIX SOFTWARE LIMITED
RM1557.10,1,001b000003OCcv5AAD,SOFTCAT PLC
RM1557.10,2,001b000003OCcv5AAD,SOFTCAT PLC
RM1557.10,3,001b000003OCcv5AAD,SOFTCAT PLC
RM1557.10,1,001b000003OCcv6AAD,SOFTWARE BOX LIMITED
RM1557.10,2,001b000003OCcv6AAD,SOFTWARE BOX LIMITED
RM1557.10,3,001b000003OCcv6AAD,SOFTWARE BOX LIMITED
RM1557.10,1,001b000003OCcv7AAD,Stone Computers Ltd
RM1557.10,3,001b000003OCcv7AAD,Stone Computers Ltd
RM1557.10,3,001b000003OCcwrAAD,GREEN PARK INTERIM & EXECUTIVE LIMITED
RM1557.10,2,001b000003OCcx4AAD,HOLT MEDICAL RECRUITMENT Ltd
RM1557.10,2,001b000003OCcx9AAD,ID MEDICAL,
RM1557.10,2,001b000003OCcxdAAD,MEDACS HEALTHCARE SERVICES PLC
RM1557.10,3,001b000003OCcyEAAT,PARITY RESOURCES Ltd
RM1557.10,2,001b000003OCcyLAAT,FABER ON-DEMAND LTD,
RM1557.10,2,001b000003OCd0BAAT,BTS Holdings PLC,
RM1557.10,2,001b000003OCd0KAAT,DACOLL Ltd
RM1557.10,3,001b000003OCd0KAAT,DACOLL Ltd
RM1557.10,1,001b000003OCd23AAD,Atlas Communications (NI),
RM1557.10,1,001b000003OCd26AAD,Britannic Technologies,
RM1557.10,2,001b000003OCd26AAD,Britannic Technologies,
RM1557.10,1,001b000003OCd2HAAT,Maintel Europe Limited
RM1557.10,2,001b000003OCd2HAAT,Maintel Europe Limited
RM1557.10,3,001b000003OCd2HAAT,Maintel Europe Limited
RM1557.10,2,001b000003OCd2PAAT,TrackaPhone,
RM1557.10,1,001b000003OCd33AAD,Amicus ITS Ltd
RM1557.10,3,001b000003OCd33AAD,Amicus ITS Ltd
RM1557.10,2,001b000003OCd3aAAD,iPlato Healthcare
RM1557.10,2,001b000003OCd3HAAT,buddi Ltd
RM1557.10,2,001b000003OCd3PAAT,Docobo Ltd
RM1557.10,2,001b000003OCd3uAAD,System C Healthcare Plc
RM1557.10,1,001b000003OCd4bAAD,University of Nottingham,
RM1557.10,2,001b000003OCd4bAAD,University of Nottingham,
RM1557.10,2,001b000003OCd4DAAT,SERVICE LEVEL MANAGEMENT LIMITED
RM1557.10,2,001b000003OCd4yAAD,Honeywell Control Systems Ltd
RM1557.10,2,001b000003OCd7IAAT,Ticon UK Ltd
RM1557.10,3,001b000003OCd7IAAT,Ticon UK Ltd
RM1557.10,1,001b000003OCd8AAAT,Cristie Data Ltd
RM1557.10,2,001b000003OCd8AAAT,Cristie Data Ltd
RM1557.10,3,001b000003OCd8AAAT,Cristie Data Ltd
RM1557.10,2,001b000003OCd8bAAD,Airwave Solutions Limited
RM1557.10,1,001b000003OCd8CAAT,IRON MOUNTAIN (UK) PLC
RM1557.10,2,001b000003OCd8CAAT,IRON MOUNTAIN (UK) PLC
RM1557.10,3,001b000003OCd8CAAT,IRON MOUNTAIN (UK) PLC
RM1557.10,2,001b000003OCd8EAAT,Open Text
RM1557.10,3,001b000003OCd8EAAT,Open Text
RM1557.10,2,001b000003OCd8YAAT,Fincore Limited
RM1557.10,3,001b000003OCd8YAAT,Fincore Limited
RM1557.10,2,001b000003OCd9JAAT,Experian Ltd
RM1557.10,3,001b000003OCd9JAAT,Experian Ltd
RM1557.10,2,001b000003OCd9qAAD,Ecorys UK Limited
RM1557.10,2,001b000003OCd9YAAT,Neopost Limited Accounts
RM1557.10,3,001b000003OCda1AAD,TCC Ltd
RM1557.10,3,001b000003OCda3AAD,Technology Delivered Limited
RM1557.10,3,001b000003OCda7AAD,QUALITEST GROUP UK LTD,
RM1557.10,3,001b000003OCda8AAD,Testhouse
RM1557.10,2,001b000003OCda9AAD,Texthelp Ltd
RM1557.10,1,001b000003OCdaAAAT,Texuna Technologies Ltd
RM1557.10,2,001b000003OCdaAAAT,Texuna Technologies Ltd
RM1557.10,3,001b000003OCdaAAAT,Texuna Technologies Ltd
RM1557.10,2,001b000003OCdabAAD,Visionist
RM1557.10,3,001b000003OCdabAAD,Visionist
RM1557.10,2,001b000003OCdaBAAT,The Business Software Centre Ltd
RM1557.10,3,001b000003OCdaBAAT,The Business Software Centre Ltd
RM1557.10,3,001b000003OCdaCAAT,TKP Consulting Services Ltd
RM1557.10,3,001b000003OCdaHAAT,Tigerspike Limited
RM1557.10,2,001b000003OCdaIAAT,tmwk Limited
RM1557.10,1,001b000003OCdAjAAL,Thales UK Limited
RM1557.10,3,001b000003OCdAjAAL,Thales UK Limited
RM1557.10,2,001b000003OCdaMAAT,Tricerion Ltd
RM1557.10,3,001b000003OCdaOAAT,UBDS IT CONSULTING LTD
RM1557.10,1,001b000003OCdaQAAT,UK Backup Limited
RM1557.10,1,001b000003OCdaUAAT,Velocity Technology Solutions UK Limited
RM1557.10,3,001b000003OCdaUAAT,Velocity Technology Solutions UK Limited
RM1557.10,3,001b000003OCdaWAAT,Veran Performance Ltd
RM1557.10,1,001b000003OCdayAAD,Daisy Communications Ltd
RM1557.10,2,001b000003OCdayAAD,Daisy Communications Ltd
RM1557.10,3,001b000003OCdayAAD,Daisy Communications Ltd
RM1557.10,3,001b000003OCdaYAAT,Virtrium Limited
RM1557.10,3,001b000003OCdaZAAT,Virtual Operations Ltd.,
RM1557.10,1,001b000003OCdb0AAD,AdEPT Technology Group plc
RM1557.10,2,001b000003OCdb0AAD,AdEPT Technology Group plc
RM1557.10,3,001b000003OCdb0AAD,AdEPT Technology Group plc
RM1557.10,3,001b000003OCdb1AAD,1Tech Ltd
RM1557.10,2,001b000003OCdb3AAD,2T Security Ltd
RM1557.10,3,001b000003OCdb3AAD,2T Security Ltd
RM1557.10,2,001b000003OCdb5AAD,Access Intelligence Media and Communications Limited
RM1557.10,1,001b000003OCdb8AAD,Acquia
RM1557.10,2,001b000003OCdb8AAD,Acquia
RM1557.10,3,001b000003OCdb8AAD,Acquia
RM1557.10,2,001b000003OCdb9AAD,RelianceACSN Limited
RM1557.10,3,001b000003OCdb9AAD,RelianceACSN Limited
RM1557.10,1,001b000003OCdbbAAD,Bancstreet Capital Partners Ltd
RM1557.10,2,001b000003OCdbbAAD,Bancstreet Capital Partners Ltd
RM1557.10,3,001b000003OCdbbAAD,Bancstreet Capital Partners Ltd
RM1557.10,2,001b000003OCdbCAAT,ADB (UK) Limited
RM1557.10,3,001b000003OCdbFAAT,Advanced Systems Understanding Ltd
RM1557.10,1,001b000003OCdbgAAD,Becrypt Ltd
RM1557.10,3,001b000003OCdbgAAD,Becrypt Ltd
RM1557.10,2,001b000003OCdbhAAD,Bestoutcome Ltd
RM1557.10,2,001b000003OCdbHAAT,Agile Byte Limited
RM1557.10,3,001b000003OCdbHAAT,Agile Byte Limited
RM1557.10,2,001b000003OCdbkAAD,Blancco UK Ltd
RM1557.10,2,001b000003OCdbnAAD,Box Inc.,
RM1557.10,3,001b000003OCdbnAAD,Box Inc.,
RM1557.10,3,001b000003OCdboAAD,Bramble Knowledge Limited
RM1557.10,3,001b000003OCdbOAAT,Altius Consulting Ltd
RM1557.10,3,001b000003OCdbpAAD,Bramble People Limited
RM1557.10,3,001b000003OCdbPAAT,ANSEC IA Limited
RM1557.10,1,001b000003OCdbrAAD,Bridgeway Security Solutions Ltd
RM1557.10,2,001b000003OCdbrAAD,Bridgeway Security Solutions Ltd
RM1557.10,3,001b000003OCdbrAAD,Bridgeway Security Solutions Ltd
RM1557.10,3,001b000003OCdbRAAT,Apsiz Services Ltd
RM1557.10,2,001b000003OCdbSAAT,Aqilla Limited
RM1557.10,3,001b000003OCdbSAAT,Aqilla Limited
RM1557.10,1,001b000003OCdbTAAT,Ares Software UK Ltd
RM1557.10,2,001b000003OCdbTAAT,Ares Software UK Ltd
RM1557.10,3,001b000003OCdbTAAT,Ares Software UK Ltd
RM1557.10,2,001b000003OCdbuAAD,BrightOffice Limited
RM1557.10,2,001b000003OCdbUAAT,ContractsWise Limited
RM1557.10,3,001b000003OCdbVAAT,Assured Information Security Limited
RM1557.10,1,001b000003OCdbwAAD,Buchanan Computing
RM1557.10,2,001b000003OCdbwAAD,Buchanan Computing
RM1557.10,2,001b000003OCdbWAAT,Worldline IT Services UK Limited
RM1557.10,3,001b000003OCdbXAAT,Automation Logic
RM1557.10,2,001b000003OCdbzAAD,Imagen Ltd
RM1557.10,2,001b000003OCdbZAAT,Azeus UK Limited
RM1557.10,3,001b000003OCdbZAAT,Azeus UK Limited
RM1557.10,2,001b000003OCdc1AAD,Camwood Limited
RM1557.10,3,001b000003OCdc1AAD,Camwood Limited
RM1557.10,1,001b000003OCdc3AAD,Capito Ltd
RM1557.10,2,001b000003OCdc3AAD,Capito Ltd
RM1557.10,3,001b000003OCdc3AAD,Capito Ltd
RM1557.10,1,001b000003OCdc9AAD,Acentria IT Limited
RM1557.10,3,001b000003OCdcaAAD,CX Partners
RM1557.10,3,001b000003OCdcAAAT,Cetus Solutions Limited
RM1557.10,2,001b000003OCdcBAAT,Cherwell Software Ltd
RM1557.10,3,001b000003OCdcCAAT,INNERVATE TECHNOLOGY SOLUTIONS LIMITED
RM1557.10,1,001b000003OCdcDAAT,CIVIC Computing Ltd
RM1557.10,2,001b000003OCdcDAAT,CIVIC Computing Ltd
RM1557.10,3,001b000003OCdcDAAT,CIVIC Computing Ltd
RM1557.10,3,001b000003OCdceAAD,DataLynx Limited
RM1557.10,3,001b000003OCdcFAAT,Clckwrk Ltd
RM1557.10,1,001b000003OCdcGAAT,ClearPeople
RM1557.10,2,001b000003OCdcGAAT,ClearPeople
RM1557.10,3,001b000003OCdcGAAT,ClearPeople
RM1557.10,3,001b000003OCdciAAD,Digital Accessibility Centre
RM1557.10,1,001b000003OCdcIAAT,ClerksWell Ltd
RM1557.10,2,001b000003OCdcIAAT,ClerksWell Ltd
RM1557.10,3,001b000003OCdcIAAT,ClerksWell Ltd
RM1557.10,3,001b000003OCdcjAAD,F-SECURE DIGITAL ASSURANCE LTD.,
RM1557.10,2,001b000003OCdcJAAT,Clevermed Ltd
RM1557.10,3,001b000003OCdcKAAT,Calba Limited
RM1557.10,3,001b000003OCdcmAAD,DMS Custom Install
RM1557.10,2,001b000003OCdcOAAT,Comtact Limited
RM1557.10,3,001b000003OCdcOAAT,Comtact Limited
RM1557.10,2,001b000003OCdcRAAT,Contego Fraud Solutions Ltd
RM1557.10,2,001b000003OCdcSAAT,Content and Code
RM1557.10,3,001b000003OCdcSAAT,Content and Code
RM1557.10,2,001b000003OCdctAAD,DATA INTENSITY LIMITED
RM1557.10,3,001b000003OCdctAAD,DATA INTENSITY LIMITED
RM1557.10,3,001b000003OCdcuAAD,Edge Testing Solutions Limited
RM1557.10,3,001b000003OCdcvAAD,Aphari Ltd
RM1557.10,2,001b000003OCdcVAAT,Cora Systems
RM1557.10,2,001b000003OCdcWAAT,CoreFiling Ltd
RM1557.10,3,001b000003OCdcWAAT,CoreFiling Ltd
RM1557.10,3,001b000003OCdcyAAD,Enterprise Blueprints Limited
RM1557.10,3,001b000003OCdczAAD,Enterprise Privacy Group Ltd
RM1557.10,3,001b000003OCdd2AAD,Ergon Limited
RM1557.10,2,001b000003OCdd3AAD,LEVEL GLOBAL LTD
RM1557.10,3,001b000003OCdd4AAD,ESyn3rgy Ltd
RM1557.10,3,001b000003OCdd5AAD,etesting Consultancy Limited
RM1557.10,2,001b000003OCdd7AAD,Execview Ltd
RM1557.10,2,001b000003OCdd8AAD,exeGesIS Spatial Data Management
RM1557.10,3,001b000003OCdd8AAD,exeGesIS Spatial Data Management
RM1557.10,3,001b000003OCdd9AAD,Advice Cloud Limited
RM1557.10,1,001b000003OCddBAAT,Fastly
RM1557.10,3,001b000003OCddcAAD,Information Initiatives Limited
RM1557.10,2,001b000003OCdddAAD,Information Risk Management Plc
RM1557.10,3,001b000003OCdddAAD,Information Risk Management Plc
RM1557.10,2,001b000003OCddDAAT,Fluent Technology
RM1557.10,3,001b000003OCddEAAT,FRAZER-NASH CONSULTANCY LIMITED
RM1557.10,2,001b000003OCddfAAD,Infuse Consulting LTD
RM1557.10,3,001b000003OCddfAAD,Infuse Consulting LTD
RM1557.10,2,001b000003OCddGAAT,Geeks Ltd
RM1557.10,3,001b000003OCddGAAT,Geeks Ltd
RM1557.10,2,001b000003OCddHAAT,General Dynamics UK Ltd
RM1557.10,2,001b000003OCddiAAD,Intelecom UK Ltd.,
RM1557.10,2,001b000003OCddIAAT,Glasscubes Limited
RM1557.10,2,001b000003OCddKAAT,Groupcall Ltd
RM1557.10,2,001b000003OCddMAAT,Total Intelligence Ltd
RM1557.10,2,001b000003OCddNAAT,My mHhealth Limited
RM1557.10,3,001b000003OCddOAAT,Helyx SIS Ltd
RM1557.10,2,001b000003OCddQAAT,Horizon Software Solutions
RM1557.10,3,001b000003OCddQAAT,Horizon Software Solutions
RM1557.10,2,001b000003OCddRAAT,Hornbill Service Management Ltd
RM1557.10,2,001b000003OCddtAAD,WE ARE LONDON LTD
RM1557.10,3,001b000003OCddtAAD,WE ARE LONDON LTD
RM1557.10,2,001b000003OCddTAAT,Hotcourses Ltd
RM1557.10,1,001b000003OCdduAAD,Webcurl Ltd
RM1557.10,2,001b000003OCdduAAD,Webcurl Ltd
RM1557.10,3,001b000003OCdduAAD,Webcurl Ltd
RM1557.10,2,001b000003OCddUAAT,House-on-the-Hill Software Ltd.,
RM1557.10,3,001b000003OCddvAAD,Westgate IT Ltd
RM1557.10,2,001b000003OCddzAAD,Woodward Associates (UK) Ltd
RM1557.10,2,001b000003OCde1AAD,Xactium
RM1557.10,3,001b000003OCde4AAD,Zeefix Consulting Limited
RM1557.10,1,001b000003OCde6AAD,Zoocha Limited
RM1557.10,2,001b000003OCde6AAD,Zoocha Limited
RM1557.10,3,001b000003OCde6AAD,Zoocha Limited
RM1557.10,2,001b000003OCdECAA1,Team Logic
RM1557.10,2,001b000003OCdEFAA1,Bromcom Computers Plc
RM1557.10,1,001b000003OCdEGAA1,CAPITA BUSINESS SERVICES LTD
RM1557.10,2,001b000003OCdEGAA1,CAPITA BUSINESS SERVICES LTD
RM1557.10,3,001b000003OCdEGAA1,CAPITA BUSINESS SERVICES LTD
RM1557.10,2,001b000003OCdEHAA1,CDSM Interactive Solutions Ltd
RM1557.10,2,001b000003OCdEJAA1,Histon House Ltd
RM1557.10,3,001b000003OCdeKAAT,Aerian Studios Ltd
RM1557.10,2,001b000003OCdEMAA1,Learning Possibilities Ltd
RM1557.10,3,001b000003OCdEMAA1,Learning Possibilities Ltd
RM1557.10,2,001b000003OCdEmAAL,Dun and Bradstreet
RM1557.10,2,001b000003OCdenAAD,Jigsaw Systems Ltd
